Speed,RPM,Throttle,Brake,SteeringWheelAngle,Lap,FuelLevel,Time
63.6594641,8084.34564,0.000000,6.177369,0.50156724,17,60.0222737,9.86666666272
63.5934426,8080.45935,0.000000,6.095556,0.50309069,17,60.0222618,9.88333332938
63.5247518,8077.70735,0.000000,5.993885,0.50574527,17,60.0222494,9.89999999604
63.4521604,8074.93026,0.000000,5.836610,0.51125934,17,60.0222340,9.916666662699999
63.3841280,8066.34752,0.000000,5.794511,0.51426007,17,60.0222208,9.93333332936
63.3197427,8053.12026,0.000000,5.844553,0.51525011,17,60.0222093,9.949999996019999
63.2596753,8040.40499,0.000000,5.850113,0.51209219,17,60.0221943,9.96666666268
63.2006502,8031.20503,0.000000,5.815163,0.50901290,17,60.0221790,9.983333329339999
63.1433843,8034.08465,0.000000,5.657889,0.50802355,17,60.0221636,9.999999996
63.0878699,8033.48011,0.000000,5.512530,0.51064705,17,60.0221504,10.016666662659999
63.0337566,8030.08823,0.000000,5.376703,0.51616084,17,60.0221389,10.03333332932
62.9766976,8013.97146,0.000000,5.266294,0.52820949,17,60.0221239,10.04999999598
62.9180544,7996.79936,0.000000,5.182891,0.54226891,17,60.0221094,10.06666666264
62.8551552,7981.50080,0.000000,5.182890,0.56050699,17,60.0220979,10.0833333293
62.7921088,7970.49259,0.000000,5.182890,0.57882341,17,60.0220843,10.09999999596
62.7289446,7962.91665,0.000000,5.182890,0.59720252,17,60.0220689,10.11666666262
62.6655757,7952.54451,0.000000,5.182890,0.61143476,17,60.0220570,10.13333332928
62.6023859,7944.41058,0.000000,5.236903,0.62269806,17,60.0220446,10.14999999594
62.5399130,7945.33372,0.000000,5.479963,0.62538431,17,60.0220292,10.166666662599999
62.4779563,7944.24981,0.000000,5.587989,0.62555708,17,60.0220139,10.18333332926
62.4164126,7941.56028,0.000000,5.587990,0.62371906,17,60.0219985,10.199999995919999
62.3563401,7925.61472,0.000000,5.683307,0.61785980,17,60.0219866,10.21666666258
62.2973474,7910.00290,0.000000,5.766710,0.61127784,17,60.0219742,10.233333329239999
62.2414908,7901.35868,0.000000,5.766710,0.60392573,17,60.0219588,10.2499999959
62.1787712,7897.13152,0.000000,5.707137,0.59759529,17,60.0219456,10.266666662559999
62.1105613,7896.43802,0.000000,5.599905,0.59208221,17,60.0219341,10.28333332922
62.0344836,7890.10500,0.000000,5.511736,0.58908178,17,60.0219226,10.29999999588
61.9593425,7881.69310,0.000000,5.433893,0.58595556,17,60.0219102,10.31666666254
61.8909214,7868.47236,0.000000,5.383851,0.58128977,17,60.0218948,10.3333333292
61.8249408,7853.66421,0.000000,5.302037,0.57363952,17,60.0218816,10.34999999586
61.7609126,7837.58613,0.000000,5.194806,0.56360171,17,60.0218701,10.36666666252
61.7000350,7837.64629,0.000000,5.106637,0.55193005,17,60.0218517,10.38333332918
61.6405094,7840.38054,0.000000,5.028794,0.54146794,17,60.0218342,10.39999999584
61.5843379,7845.41363,0.000000,4.978752,0.53595408,17,60.0218227,10.416666662499999
61.5306880,7838.81067,0.000000,4.841336,0.53452464,17,60.0218091,10.43333332916
61.4790554,7822.89886,0.000000,4.634020,0.53636273,17,60.0217937,10.449999995819999
61.4286037,7802.75861,0.000000,4.610986,0.54310149,17,60.0217818,10.46666666248
61.3755341,7784.93483,0.000000,4.610986,0.55126982,17,60.0217694,10.483333329139999
61.3127846,7777.06859,0.000000,4.610986,0.56229763,17,60.0217540,10.4999999958
61.2481600,7769.60405,0.000000,4.531554,0.57379664,17,60.0217408,10.516666662459999
61.1820352,7762.46089,0.000000,4.388577,0.58567261,17,60.0217293,10.53333332912
61.1212113,7752.48021,0.000000,4.277374,0.59264735,17,60.0217178,10.54999999578
61.0610193,7744.29508,0.000000,4.160610,0.59781552,17,60.0217054,10.56666666244
61.0007198,7743.63575,0.000000,4.010484,0.59880499,17,60.0216900,10.5833333291
60.9395797,7745.92320,0.000000,3.892131,0.59720271,17,60.0216768,10.59999999576
60.8777673,7750.56806,0.000000,3.799197,0.59352701,17,60.0216653,10.61666666242
60.8188186,7746.09148,0.000000,3.744389,0.58897123,17,60.0216503,10.63333332908
60.7618620,7738.67418,0.000000,3.705468,0.58411697,17,60.0216358,10.64999999574
60.7106249,7724.95501,0.000000,3.705468,0.57860306,17,60.0216243,10.666666662399999
60.6589163,7713.66763,0.000000,3.705468,0.57418883,17,60.0216107,10.68333332906
60.6068305,7704.32567,0.000000,3.705468,0.57065432,17,60.0215953,10.699999995719999
60.5571443,7701.29088,0.000000,3.705468,0.57428332,17,60.0215834,10.71666666238
60.5067076,7697.15947,0.000000,3.705468,0.58025293,17,60.0215710,10.733333329039999
60.4525943,7686.43051,0.000000,3.705468,0.59128066,17,60.0215556,10.7499999957
60.3942443,7672.79829,0.000000,3.733269,0.60427165,17,60.0215403,10.766666662359999
60.3325047,7656.84348,0.000000,3.783312,0.61883325,17,60.0215249,10.78333332902
60.2706662,7649.62167,0.000000,3.788871,0.63264124,17,60.0215130,10.79999999568
60.2089382,7644.59853,0.000000,3.809523,0.64494116,17,60.0215014,10.81666666234
60.1476403,7643.44998,0.000000,3.902458,0.65229255,17,60.0214899,10.833333329
60.0868288,7643.50016,0.000000,3.943762,0.65603133,17,60.0214763,10.84999999566
60.0264064,7644.50931,0.000000,3.943762,0.65688002,17,60.0214609,10.86666666232
59.9700288,7639.21097,0.000000,4.032726,0.65295265,17,60.0214490,10.88333332898
59.9143036,7631.77370,0.000000,4.121689,0.64883678,17,60.0214374,10.89999999564
59.8590921,7619.60973,0.000000,4.171730,0.64615075,17,60.0214259,10.916666662299999
59.8033259,7610.12992,0.000000,4.301203,0.64495696,17,60.0214123,10.93333332896
59.7471159,7602.79744,0.000000,4.494220,0.64495696,17,60.0213969,10.949999995619999
59.6974596,7594.66214,0.000000,4.566503,0.64734457,17,60.0213850,10.96666666228
59.6488623,7584.77333,0.000000,4.633226,0.65106751,17,60.0213726,10.983333328939999
59.6011042,7569.09845,0.000000,4.733310,0.65841955,17,60.0213572,10.9999999956
59.5496277,7557.14581,0.000000,4.837365,0.66828427,17,60.0213419,11.016666662259999
59.4951765,7548.17097,0.000000,4.944596,0.68015913,17,60.0213265,11.03333332892
59.4329190,7540.86114,0.000000,5.000993,0.69693597,17,60.0213146,11.04999999558
59.3701457,7531.80420,0.000000,5.058977,0.71291167,17,60.0213022,11.06666666224
59.3089822,7515.90391,0.000000,5.144763,0.72393881,17,60.0212868,11.0833333289
59.2446699,7504.29611,0.000000,5.242463,0.73033219,17,60.0212736,11.09999999556
59.1778385,7496.12228,0.000000,5.349695,0.73301855,17,60.0212621,11.11666666222
59.1124681,7499.21280,0.000000,5.361611,0.72841592,17,60.0212506,11.13333332888
59.0472939,7502.12535,0.000000,5.361611,0.72148844,17,60.0212382,11.14999999554
58.9821675,7499.48689,0.000000,5.361611,0.70961295,17,60.0212228,11.166666662199999
58.9175061,7495.04640,0.000000,5.389412,0.69820856,17,60.0212096,11.18333332886
58.8532169,7489.16429,0.000000,5.439454,0.68718104,17,60.0211981,11.199999995519999
58.7903885,7483.59279,0.000000,5.445013,0.68030093,17,60.0211866,11.21666666218
58.7279842,7476.91145,0.000000,5.464076,0.67475601,17,60.0211733,11.233333328839999
58.6664252,7466.20975,0.000000,5.549862,0.67206971,17,60.0211541,11.2499999955
58.6024107,7456.43520,0.000000,5.675364,0.67189691,17,60.0211413,11.266666662159999
58.5364318,7447.40237,0.000000,5.832638,0.67373490,17,60.0211337,11.28333332882
58.4698078,7442.39556,0.000000,5.945430,0.68034812,17,60.0211191,11.29999999548
58.4035605,7436.33271,0.000000,6.047896,0.68780955,17,60.0211046,11.31666666214
58.3389141,7424.81233,0.000000,6.133682,0.69615051,17,60.0210931,11.3333333288
58.2756416,7412.44544,0.000000,6.124151,0.70441325,17,60.0210795,11.34999999546
58.2134682,7399.40134,0.000000,6.038367,0.71261343,17,60.0210641,11.36666666212
58.1550255,7394.32329,0.000000,5.933517,0.72005896,17,60.0210522,11.38333332878
58.0986500,7389.86278,0.000000,5.850113,0.72719029,17,60.0210406,11.39999999544
58.0478775,7384.07859,0.000000,5.850113,0.73355206,17,60.0210291,11.416666662099999
57.9961579,7374.04160,0.000000,5.850113,0.74093509,17,60.0210155,11.43333332876
57.9436804,7360.60237,0.000000,5.850113,0.74913513,17,60.0210001,11.449999995419999
57.8825673,7348.76297,0.000000,5.945430,0.76060210,17,60.0209882,11.46666666208
57.8215488,7337.66029,0.000000,6.005004,0.77247748,17,60.0209758,11.483333328739999
57.7646400,7328.43622,0.000000,5.897772,0.78435297,17,60.0209604,11.4999999954
57.7105429,7316.07019,0.000000,5.822312,0.79528576,17,60.0209472,11.516666662059999
57.6586953,7301.19057,0.000000,5.772270,0.80546440,17,60.0209357,11.53333332872
57.5953071,7297.73026,0.000000,5.455340,0.81551786,17,60.0209207,11.54999999538
57.5306991,7297.94197,0.003288,5.017674,0.82596397,17,60.0209062,11.56666666204
57.4668706,7306.00981,0.018084,4.274197,0.83783917,17,60.0208947,11.5833333287
57.4061803,7304.64469,0.912453,2.629175,0.84822213,17,60.0208789,11.59999999536
57.3480004,7295.73321,2.510480,0.262918,0.85741130,17,60.0208597,11.61666666202
57.2952819,7291.83727,4.805590,0.000000,0.86408698,17,60.0208235,11.63333332868
57.2457028,7296.29103,7.473901,0.000000,0.86944316,17,60.0207782,11.64999999534
57.2047223,7327.77442,11.143445,0.000000,0.87128079,17,60.0207091,11.666666661999999
57.1678784,7363.81483,15.388410,0.000000,0.87209757,17,60.0206123,11.68333332866
57.1343437,7403.50084,20.093713,0.000000,0.87209767,17,60.0204932,11.699999995319999
57.0968631,7506.84211,27.113849,0.000000,0.87373151,17,60.0203162,11.71666666198
57.0580173,7623.61766,34.107681,0.000000,0.87597788,17,60.0201182,11.733333328639999
57.0161190,7759.56403,39.996710,0.000000,0.87965329,17,60.0198724,11.7499999953
56.9938816,7680.36608,45.672012,0.000000,0.88128677,17,60.0195989,11.766666661959999
56.9873728,7429.05267,51.176333,0.000000,0.88128673,17,60.0193033,11.78333332862
57.0028083,7350.76215,55.759975,0.000000,0.87714016,17,60.0189769,11.79999999528
57.0163977,7338.18048,59.981922,0.000000,0.87228665,17,60.0186389,11.81666666194
57.0139247,7479.88224,63.340732,0.000000,0.86677294,17,60.0182741,11.8333333286
57.0163200,7520.81728,66.091243,0.000000,0.86235904,17,60.0178987,11.84999999526
57.0226099,7481.13894,68.355115,0.000000,0.85882499,17,60.0175147,11.86666666192
57.0398157,7402.39979,69.593105,0.000000,0.85843228,17,60.0171307,11.88333332858
57.0563354,7346.81805,70.489128,0.000000,0.85843224,17,60.0167450,11.89999999524
57.0656781,7389.37638,70.637088,0.000000,0.85843224,17,60.0163533,11.916666661899999
57.0740224,7435.48309,70.702843,0.000000,0.85843224,17,60.0159637,11.93333332856
57.0815680,7484.42850,70.702833,0.000000,0.85843224,17,60.0155759,11.949999995219999
57.0986436,7460.80132,70.702832,0.000000,0.85755237,17,60.0151846,11.96666666188
57.1180497,7429.52226,70.702832,0.000000,0.85678247,17,60.0147938,11.983333328539999
57.1414430,7403.21212,70.702832,0.000000,0.85678242,17,60.0144060,11.9999999952
57.1612480,7406.30293,70.702832,0.000000,0.85929579,17,60.0140160,12.016666661859999
57.1781824,7432.91452,70.702832,0.000000,0.86381988,17,60.0136243,12.03333332852
57.1854263,7463.92759,70.702832,0.000000,0.87249071,17,60.0132326,12.04999999518
57.1887599,7497.72523,70.702832,0.000000,0.88167983,17,60.0128418,12.06666666184
57.1826466,7539.34315,70.702832,0.000000,0.89086881,17,60.0124540,12.0833333285
57.1846485,7583.82592,70.702832,0.000000,0.89699469,17,60.0120619,12.09999999516
57.1931426,7630.60058,70.702832,0.000000,0.90067010,17,60.0116663,12.11666666182
57.2161570,7560.08286,70.702832,0.000000,0.89944460,17,60.0112742,12.13333332848
57.2418150,7473.04649,70.702832,0.000000,0.89537621,17,60.0108834,12.14999999514
57.2703731,7379.51023,70.702832,0.000000,0.88350182,17,60.0104956,12.166666661799999
57.2940565,7359.67488,70.702832,0.000000,0.87060589,17,60.0101077,12.18333332846
57.3138402,7398.80026,70.702832,0.000000,0.85689273,17,60.0097199,12.199999995119999
57.3289954,7442.09707,70.702832,0.000000,0.84468761,17,60.0093321,12.21666666178
57.3450202,7472.19038,70.702832,0.000000,0.83515290,17,60.0089434,12.233333328439999
57.3661133,7454.24644,70.702832,0.000000,0.83430484,17,60.0085517,12.2499999951
57.3841600,7450.22848,70.702832,0.000000,0.83746211,17,60.0081600,12.266666661759999
57.3997696,7457.35130,70.702832,0.000000,0.84382364,17,60.0077683,12.28333332842
57.3998383,7538.63731,70.702832,0.000000,0.85596574,17,60.0073801,12.29999999508
57.3976998,7632.83396,70.715984,0.000000,0.86901895,17,60.0069897,12.31666666174
57.3946355,7739.77143,70.775168,0.000000,0.88273202,17,60.0065903,12.3333333284
57.3963989,7774.97365,70.785035,0.000000,0.89644496,17,60.0061931,12.34999999506
57.4020245,7752.78767,70.755447,0.000000,0.91015779,17,60.0057975,12.36666666172
57.4204160,7668.41280,70.699556,0.000000,0.91406902,17,60.0054054,12.38333332838
57.4432457,7588.12318,70.666678,0.000000,0.91270243,17,60.0050129,12.39999999504
57.4760239,7549.33956,70.725852,0.000000,0.89715163,17,60.0046174,12.416666661699999
57.5091861,7498.08384,70.883680,0.000000,0.87657429,17,60.0042261,12.43333332836
57.5426556,7436.85043,71.120430,0.000000,0.85197573,17,60.0038383,12.449999995019999
57.5725854,7405.31746,71.265102,0.000000,0.82800544,17,60.0034470,12.46666666168
57.5989376,7394.76954,71.394976,0.000000,0.80782078,17,60.0030554,12.483333328339999
57.6143168,7444.67533,71.513344,0.000000,0.80061099,17,60.0026637,12.499999995
57.6220864,7491.97888,71.648165,0.000000,0.79740661,17,60.0022699,12.516666661659999
57.6237683,7537.20064,71.796149,0.000000,0.79740657,17,60.0018743,12.53333332832
57.6201425,7600.40794,72.115090,0.000000,0.80142764,17,60.0014720,12.54999999498
57.6155187,7673.42327,72.481710,0.000000,0.80698816,17,60.0010679,12.56666666164
57.6097242,7772.89809,72.940412,0.000000,0.81617752,17,60.0006609,12.5833333283
57.6138133,7849.28832,73.481307,0.000000,0.82630936,17,60.0002496,12.59999999496
57.6258095,7907.21088,74.087955,0.000000,0.83719518,17,59.9998349,12.61666666162
57.6653956,7837.14231,74.970814,0.000000,0.85147322,17,59.9994202,12.633333328279999
57.7077470,7731.99433,76.009859,0.000000,0.86696084,17,59.9990037,12.64999999494
57.7477060,7560.06447,77.474714,0.000000,0.88519791,17,59.9985813,12.666666661599999
57.7801707,7478.58283,79.046443,0.000000,0.89691611,17,59.9981568,12.68333332826
57.8066398,7469.45975,80.703671,0.000000,0.90341919,17,59.9977306,12.699999994919999
57.8227460,7520.37380,83.123729,0.000000,0.89270624,17,59.9972907,12.71666666158
57.8407723,7559.11386,85.573379,0.000000,0.87742239,17,59.9968465,12.733333328239999
57.8700523,7528.97869,87.792866,0.000000,0.85367242,17,59.9963934,12.7499999949
57.8996672,7496.97664,90.102763,0.000000,0.83039333,17,59.9959360,12.766666661559999
57.9295501,7463.48109,92.484988,0.000000,0.80749095,17,59.9954752,12.78333332822
57.9469982,7512.04070,94.656803,0.000000,0.78873551,17,59.9950144,12.79999999488
57.9607253,7574.17472,96.720109,0.000000,0.77269756,17,59.9945510,12.81666666154
57.9668693,7647.92000,98.495686,0.000000,0.76435655,17,59.9940787,12.8333333282
57.9798976,7699.67211,99.523227,0.000000,0.75915701,17,59.9936064,12.84999999486
57.9984333,7733.82967,99.952337,0.000000,0.75647065,17,59.9931341,12.86666666152
58.0361792,7710.45824,100.000007,0.000000,0.75855991,17,59.9926652,12.883333328179999
58.0773239,7666.13722,100.000000,0.000000,0.76250278,17,59.9921967,12.89999999484
58.1219601,7573.66157,100.000000,0.000000,0.77084388,17,59.9917282,12.916666661499999
58.1623275,7520.72107,100.000000,0.000000,0.77855651,17,59.9912597,12.93333332816
58.1992798,7499.40868,100.000000,0.000000,0.78576635,17,59.9907913,12.949999994819999
58.2276578,7551.16860,100.000000,0.000000,0.79071447,17,59.9903262,12.96666666148
58.2544068,7602.20757,100.000000,0.000000,0.79475159,17,59.9898607,12.983333328139999
58.2792055,7618.75413,100.000000,0.000000,0.79658970,17,59.9893922,12.9999999948
58.3019776,7617.62773,100.000000,0.000000,0.79685683,17,59.9889237,13.016666661459999
58.3231283,7602.36297,100.000000,0.000000,0.79586716,17,59.9884553,13.03333332812
58.3391386,7650.24418,100.000000,0.000000,0.79010225,17,59.9879868,13.049999994779999
58.3561702,7706.08222,100.000000,0.000000,0.78169833,17,59.9875166,13.06666666144
58.3790259,7762.14276,100.000000,0.000000,0.76614710,17,59.9870404,13.0833333281
58.4087936,7755.47371,100.000000,0.000000,0.75106720,17,59.9865664,13.09999999476
58.4440909,7698.62097,100.000000,0.000000,0.73636437,17,59.9860941,13.11666666142
58.4816068,7645.13549,100.000000,0.000000,0.72178698,17,59.9856252,13.133333328079999
58.5166746,7610.70199,100.000000,0.000000,0.70741383,17,59.9851567,13.14999999474
58.5422029,7641.47729,100.000000,0.000000,0.69370066,17,59.9846882,13.166666661399999
58.5637611,7676.31851,100.000000,0.000000,0.68250061,17,59.9842176,13.18333332806
58.5821431,7714.41246,100.000000,0.000000,0.67331106,17,59.9837453,13.199999994719999
58.6076079,7705.65193,100.000000,0.000000,0.66336725,17,59.9832764,13.21666666138
58.6347729,7687.13792,100.000000,0.000000,0.65310943,17,59.9828079,13.233333328039999
58.6647902,7654.98560,100.000000,0.000000,0.64208258,17,59.9823394,13.2499999947
58.6944597,7646.50261,100.000000,0.000000,0.62956284,17,59.9818709,13.266666661359999
58.7238511,7656.95509,100.000000,0.000000,0.61584878,17,59.9814025,13.28333332802
58.7488393,7668.10697,100.000000,0.000000,0.60464861,17,59.9809306,13.299999994679998
58.7722547,7676.91418,100.000000,0.000000,0.59432812,17,59.9804582,13.31666666134
58.7920922,7677.20909,100.000000,0.000000,0.58598673,17,59.9799859,13.333333328
58.8133333,7686.47339,100.000000,0.000000,0.57874503,17,59.9795157,13.34999999466
58.8356975,7702.91319,100.000000,0.000000,0.57238308,17,59.9790473,13.36666666132
58.8640247,7713.88996,100.000000,0.000000,0.56602103,17,59.9785754,13.383333327979999
58.8950046,7719.27241,100.000000,0.000000,0.56044442,17,59.9781030,13.39999999464
58.9326596,7707.46479,100.000000,0.000000,0.55761688,17,59.9776307,13.416666661299999
58.9682923,7692.64128,100.000000,0.000000,0.55895196,17,59.9771605,13.43333332796
59.0023070,7675.40506,100.000000,0.000000,0.56361713,17,59.9766921,13.449999994619999
59.0234295,7692.81621,100.000000,0.000000,0.57305810,17,59.9762167,13.46666666128
59.0411281,7726.90022,100.000000,0.000000,0.58249916,17,59.9757423,13.483333327939999
59.0524830,7804.18099,100.000000,0.000000,0.58985108,17,59.9752738,13.4999999946
59.0680512,7855.89973,100.000000,0.000000,0.59516064,17,59.9748011,13.516666661259999
59.0869901,7887.16885,100.000000,0.000000,0.59883631,17,59.9743249,13.53333332792
59.1107998,7843.50814,100.000000,0.000000,0.59434343,17,59.9738487,13.549999994579998
59.1367253,7794.37589,100.000000,0.000000,0.58637905,17,59.9733726,13.56666666124
59.1679253,7758.87509,100.000000,0.000000,0.56983815,17,59.9728964,13.5833333279
59.2005461,7739.13408,100.000000,0.000000,0.54881985,17,59.9724245,13.59999999456
59.2343036,7732.00090,100.000000,0.000000,0.52421964,17,59.9719561,13.61666666122
59.2721673,7714.14063,100.000000,0.000000,0.49861385,17,59.9714842,13.633333327879999
59.3088597,7691.25419,100.000000,0.000000,0.47495593,17,59.9710127,13.64999999454
59.3396565,7655.46923,100.000000,0.000000,0.45855546,17,59.9705442,13.666666661199999
59.3666709,7663.66592,100.000000,0.000000,0.44718191,17,59.9700736,13.68333332786
59.3906594,7707.04794,100.000000,0.000000,0.43982989,17,59.9696013,13.699999994519999
59.4129139,7766.82795,100.000000,0.000000,0.43737949,17,59.9691290,13.71666666118
59.4354901,7814.87629,100.000000,0.000000,0.43717549,17,59.9686558,13.733333327839999
59.4599509,7814.68966,100.000000,0.000000,0.44268949,17,59.9681796,13.7499999945
59.4841557,7830.74069,100.000000,0.000000,0.45228784,17,59.9677035,13.766666661159999
59.5081557,7859.78185,100.000000,0.000000,0.46515366,17,59.9672273,13.78333332782
59.5286571,7920.35844,100.000000,0.000000,0.48040694,17,59.9667477,13.799999994479998
59.5535876,7974.19221,100.000000,0.000000,0.49636719,17,59.9662677,13.81666666114
59.5955511,7990.62933,100.000000,0.000000,0.51375733,17,59.9657877,13.8333333278
59.6378325,7937.23541,100.000000,0.000000,0.53366063,17,59.9653120,13.84999999446
59.6803682,7827.97666,100.000000,0.000000,0.55557445,17,59.9648397,13.86666666112
59.7118925,7787.05079,100.000000,0.000000,0.57585482,17,59.9643674,13.883333327779999
59.7396638,7777.22807,100.000000,0.000000,0.59087267,17,59.9638942,13.89999999444
59.7591172,7846.37073,100.000000,0.000000,0.58818633,17,59.9634180,13.916666661099999
59.7792085,7849.31797,100.000000,0.000000,0.57473933,17,59.9629440,13.93333332776
59.7998101,7799.30889,100.000000,0.000000,0.55268381,17,59.9624717,13.949999994419999
59.8361779,7751.23516,100.000000,0.000000,0.51856414,17,59.9619959,13.96666666108
59.8738637,7719.95230,100.000000,0.000000,0.48171095,17,59.9615215,13.983333327739999
59.9092646,7746.59076,100.000000,0.000000,0.44056847,17,59.9610530,13.9999999944
59.9416171,7763.85579,100.000000,0.000000,0.40704477,17,59.9605803,14.016666661059999
59.9715307,7773.62206,100.000000,0.000000,0.37961611,17,59.9601041,14.03333332772
59.9930133,7792.54767,100.000000,0.000000,0.36927926,17,59.9596314,14.049999994379998
60.0105289,7834.13056,100.000000,0.000000,0.36450364,17,59.9591573,14.06666666104
60.0178479,7951.00672,100.000000,0.000000,0.37171463,17,59.9586773,14.0833333277
60.0229312,8075.96715,100.000000,0.000000,0.38662305,17,59.9581909,14.09999999436
60.0262259,8207.39499,100.000000,0.000000,0.40768941,17,59.9576994,14.11666666102
60.0340023,8275.85946,100.000000,0.000000,0.43767825,17,59.9572113,14.133333327679999
60.0430387,8339.27479,100.000000,0.000000,0.47082450,17,59.9567219,14.14999999434
60.0545242,8412.56465,100.000000,0.000000,0.51111812,17,59.9562266,14.166666660999999
60.0867861,8483.53067,100.000000,0.000000,0.55290364,17,59.9557333,14.18333332766
60.1356693,8552.63761,100.000000,0.000000,0.59588267,17,59.9552418,14.199999994319999
60.2195836,8367.53826,100.000000,0.000000,0.63647416,17,59.9547537,14.21666666098
60.3002138,8143.50784,100.000000,0.000000,0.67654705,17,59.9542694,14.233333327639999
60.3540237,7894.43392,100.000000,0.000000,0.71584935,17,59.9537971,14.2499999943
60.4032469,7846.00768,100.000000,0.000000,0.74549083,17,59.9533205,14.266666660959999
60.4488009,7958.09958,100.000000,0.000000,0.76740364,17,59.9528405,14.28333332762
60.4679663,7970.98125,100.000000,0.000000,0.76330383,17,59.9523639,14.299999994279998
60.4846797,7952.09984,100.000000,0.000000,0.75211955,17,59.9518878,14.31666666094
60.5043558,7865.45216,100.000000,0.000000,0.72752018,17,59.9514116,14.3333333276
60.5193877,7854.67691,100.000000,0.000000,0.69726588,17,59.9509355,14.34999999426
60.5307042,7904.59959,100.000000,0.000000,0.66248765,17,59.9504593,14.36666666092
60.5307874,8009.23802,100.000000,0.000000,0.62205339,17,59.9499763,14.383333327579999
60.5393557,8094.55671,100.000000,0.000000,0.58251447,17,59.9494925,14.39999999424
60.5825365,8088.31825,100.000000,0.000000,0.54858373,17,59.9490086,14.416666660899999
60.6303125,7982.60821,100.000000,0.000000,0.52180019,17,59.9485291,14.43333332756
60.6817647,7797.32092,100.000000,0.000000,0.50073440,17,59.9480529,14.449999994219999
60.7223659,7773.30953,100.000000,0.000000,0.49437245,17,59.9475836,14.46666666088
60.7555247,7796.92292,100.000000,0.000000,0.49207901,17,59.9471117,14.483333327539999
60.7673826,7916.66487,100.000000,0.000000,0.49759243,17,59.9466278,14.4999999942
60.7781461,7990.62656,100.000000,0.000000,0.50357764,17,59.9461461,14.516666660859999
60.7880341,8027.96403,100.000000,0.000000,0.50994028,17,59.9456661,14.53333332752
60.8216482,8026.84348,100.000000,0.000000,0.51881582,17,59.9451861,14.549999994179998
60.8589935,8007.53054,100.000000,0.000000,0.52778552,17,59.9447070,14.56666666084
60.8990178,7941.36964,100.000000,0.000000,0.53598541,17,59.9442308,14.5833333275
60.9358677,7896.22208,100.000000,0.000000,0.54520664,17,59.9437547,14.59999999416
60.9701781,7867.88518,100.000000,0.000000,0.55524495,17,59.9432785,14.61666666082
60.9960713,7902.55194,100.000000,0.000000,0.56050707,17,59.9427989,14.633333327479999
61.0197653,7939.73939,100.000000,0.000000,0.56228183,17,59.9423198,14.64999999414
61.0394453,7958.18522,100.000000,0.000000,0.55394042,17,59.9418436,14.666666660799999
61.0624853,7978.65131,100.000000,0.000000,0.54159321,17,59.9413653,14.68333332746
61.0882133,8000.73361,100.000000,0.000000,0.52604138,17,59.9408853,14.699999994119999
61.1137946,8030.10816,100.000000,0.000000,0.50734775,17,59.9404053,14.71666666078
61.1385161,8058.22524,100.000000,0.000000,0.48923529,17,59.9399236,14.733333327439999
61.1602927,8078.75081,100.000000,0.000000,0.47453150,17,59.9394359,14.7499999941
61.1811925,8104.09643,100.000000,0.000000,0.46289111,17,59.9389504,14.766666660759999
61.2013909,8133.29809,100.000000,0.000000,0.45370143,17,59.9384666,14.78333332742
61.2193673,8175.02737,100.000000,0.000000,0.44941303,17,59.9379759,14.799999994079998
61.2417557,8207.12576,100.000000,0.000000,0.44617703,17,59.9374852,14.81666666074
61.2805589,8200.03520,100.000000,0.000000,0.44448014,17,59.9369975,14.8333333274
61.3254187,8128.22912,100.000000,0.000000,0.44168369,17,59.9365163,14.84999999406
61.3751236,8004.65062,100.000000,0.000000,0.43800761,17,59.9360401,14.86666666072
61.4152269,7931.89973,100.000000,0.000000,0.43106431,17,59.9355639,14.883333327379999
61.4494903,7895.98413,100.000000,0.000000,0.42248720,17,59.9350869,14.89999999404
61.4675153,7966.75494,100.000000,0.000000,0.40962116,17,59.9346069,14.916666660699999
61.4870827,8020.15488,100.000000,0.000000,0.39424179,17,59.9341248,14.93333332736
61.5078839,8059.65811,100.000000,0.000000,0.37685175,17,59.9336410,14.949999994019999
61.5336892,8010.97446,100.000000,0.000000,0.36034087,17,59.9331605,14.96666666068
61.5610970,7963.70931,100.000000,0.000000,0.34390855,17,59.9326814,14.983333327339999
61.5919245,7959.99066,100.000000,0.000000,0.32736652,17,59.9322052,14.999999994
61.6201408,7986.26688,100.000000,0.000000,0.31090275,17,59.9317248,15.016666660659999
61.6462682,8036.53901,100.000000,0.000000,0.29450161,17,59.9312410,15.03333332732
61.6802291,8037.74891,100.000000,0.000000,0.28865785,17,59.9307605,15.049999993979998
61.7160124,8025.52192,100.000000,0.000000,0.28633297,17,59.9302814,15.06666666064
61.7547465,7987.73056,100.000000,0.000000,0.29170531,17,59.9298052,15.0833333273
61.7885376,7990.85461,100.000000,0.000000,0.30375447,17,59.9293248,15.09999999396
61.8183744,8026.71100,100.000000,0.000000,0.32114509,17,59.9288410,15.11666666062
61.8386402,8105.11151,100.000000,0.000000,0.34343728,17,59.9283537,15.133333327279999
61.8547819,8185.82221,100.000000,0.000000,0.36838429,17,59.9278652,15.14999999394
61.8606763,8256.00550,100.000000,0.000000,0.40047867,17,59.9273737,15.166666660599999
61.8669077,8355.59915,100.000000,0.000000,0.43100168,17,59.9268843,15.18333332726
61.8734089,8478.72107,100.000000,0.000000,0.46026759,17,59.9263966,15.199999993919999
61.8803025,8553.53579,100.000000,0.000000,0.48463255,17,59.9259055,15.21666666058
